"map_Index","Domain_RN","Domain_AN","Domains_Color","Helix_Num","Helix_Color","SS_Table"
"556","I","1","1","H25","1","ECOLI_LSU"
"557","I","1","1","H25","1","ECOLI_LSU"
"558","I","1","1","H25","1","ECOLI_LSU"
"559","I","1","1","H25","1","ECOLI_LSU"
"560","I","1","1","H25","1","ECOLI_LSU"
"561","I","1","1","H25","1","ECOLI_LSU"
"562","0","0","0","H25a","2","ECOLI_LSU"
"563","0","0","0","H25a","2","ECOLI_LSU"
"564","0","0","0","H25a","2","ECOLI_LSU"
"565","0","0","0","H25a","2","ECOLI_LSU"
"566","0","0","0","H25a","2","ECOLI_LSU"
"567","0","0","0","H25a","2","ECOLI_LSU"
"568","0","0","0","H25a","2","ECOLI_LSU"
"569","0","0","0","H25a","2","ECOLI_LSU"
"570","0","0","0","H25a","2","ECOLI_LSU"
"571","0","0","0","H25a","2","ECOLI_LSU"
"572","0","0","0","H25a","2","ECOLI_LSU"
"573","0","0","0","H25a","2","ECOLI_LSU"
"574","0","0","0","H25a","2","ECOLI_LSU"
"575","0","0","0","H25a","2","ECOLI_LSU"
"576","0","0","0","H25a","2","ECOLI_LSU"
"577","0","0","0","H25a","2","ECOLI_LSU"
"578","0","0","0","H25a","2","ECOLI_LSU"
"579","0","0","0","H26","3","ECOLI_LSU"
"580","0","0","0","H26","3","ECOLI_LSU"
"581","0","0","0","H26","3","ECOLI_LSU"
"582","0","0","0","H26","3","ECOLI_LSU"
"583","0","0","0","H26","3","ECOLI_LSU"
"584","0","0","0","H26","3","ECOLI_LSU"
"585","0","0","0","H26","3","ECOLI_LSU"
"586","0","0","0","H26","3","ECOLI_LSU"
"587","II","2","2","H27","1","ECOLI_LSU"
"588","II","2","2","H27","1","ECOLI_LSU"
"589","II","2","2","H27","1","ECOLI_LSU"
"590","II","2","2","H27","1","ECOLI_LSU"
"591","II","2","2","H27","1","ECOLI_LSU"
"592","II","2","2","H27","1","ECOLI_LSU"
"593","II","2","2","H27","1","ECOLI_LSU"
"594","II","2","2","H27","1","ECOLI_LSU"
"595","II","2","2","H27","1","ECOLI_LSU"
"596","II","2","2","H27","1","ECOLI_LSU"
"597","II","2","2","H27","1","ECOLI_LSU"
"598","II","2","2","H27","1","ECOLI_LSU"
"599","II","2","2","H27","1","ECOLI_LSU"
"600","II","2","2","H27","1","ECOLI_LSU"
"601","II","2","2","H27","1","ECOLI_LSU"
"602","II","2","2","H27","1","ECOLI_LSU"
"603","II","2","2","H28","2","ECOLI_LSU"
"604","II","2","2","H28","2","ECOLI_LSU"
"605","II","2","2","H28","2","ECOLI_LSU"
"606","II","2","2","H28","2","ECOLI_LSU"
"607","II","2","2","H28","2","ECOLI_LSU"
"608","II","2","2","H28","2","ECOLI_LSU"
"609","II","2","2","H28","2","ECOLI_LSU"
"610","II","2","2","H28","2","ECOLI_LSU"
"611","II","2","2","H28","2","ECOLI_LSU"
"612","II","2","2","H28","2","ECOLI_LSU"
"613","II","2","2","H28","2","ECOLI_LSU"
"614","II","2","2","H28","2","ECOLI_LSU"
"615","II","2","2","H28","2","ECOLI_LSU"
"616","II","2","2","H28","2","ECOLI_LSU"
"617","II","2","2","H28","2","ECOLI_LSU"
"618","II","2","2","H28","2","ECOLI_LSU"
"619","II","2","2","H28","2","ECOLI_LSU"
"620","II","2","2","H28","2","ECOLI_LSU"
"621","II","2","2","H28","2","ECOLI_LSU"
"622","II","2","2","H28","2","ECOLI_LSU"
"623","II","2","2","H28","2","ECOLI_LSU"
"624","II","2","2","H28","2","ECOLI_LSU"
"625","II","2","2","H28","2","ECOLI_LSU"
"626","II","2","2","H29","3","ECOLI_LSU"
"627","II","2","2","H29","3","ECOLI_LSU"
"628","II","2","2","H29","3","ECOLI_LSU"
"629","II","2","2","H29","3","ECOLI_LSU"
"630","II","2","2","H29","3","ECOLI_LSU"
"631","II","2","2","H29","3","ECOLI_LSU"
"632","II","2","2","H29","3","ECOLI_LSU"
"633","II","2","2","H29","3","ECOLI_LSU"
"634","II","2","2","H29","3","ECOLI_LSU"
"635","II","2","2","H29","3","ECOLI_LSU"
"636","II","2","2","H29","3","ECOLI_LSU"
"637","II","2","2","H31","4","ECOLI_LSU"
"638","II","2","2","H31","4","ECOLI_LSU"
"639","II","2","2","H31","4","ECOLI_LSU"
"640","II","2","2","H31","4","ECOLI_LSU"
"641","II","2","2","H31","4","ECOLI_LSU"
"642","II","2","2","H31","4","ECOLI_LSU"
"643","II","2","2","H31","4","ECOLI_LSU"
"644","II","2","2","H31","4","ECOLI_LSU"
"645","II","2","2","H31","4","ECOLI_LSU"
"646","II","2","2","H31","4","ECOLI_LSU"
"647","II","2","2","H31","4","ECOLI_LSU"
"648","II","2","2","H31","4","ECOLI_LSU"
"649","II","2","2","H31","4","ECOLI_LSU"
"650","II","2","2","H31","4","ECOLI_LSU"
"651","II","2","2","H31","4","ECOLI_LSU"
"652","II","2","2","H31","4","ECOLI_LSU"
"653","II","2","2","H31","4","ECOLI_LSU"
"654","II","2","2","H31","4","ECOLI_LSU"
"655","II","2","2","H27","1","ECOLI_LSU"
"656","II","2","2","H27","1","ECOLI_LSU"
"657","II","2","2","H27","1","ECOLI_LSU"
"658","II","2","2","H27","1","ECOLI_LSU"
"659","II","2","2","H27","1","ECOLI_LSU"
"660","II","2","2","H27","1","ECOLI_LSU"
"661","II","2","2","H27","1","ECOLI_LSU"
"662","II","2","2","H27","1","ECOLI_LSU"
"663","II","2","2","H27","1","ECOLI_LSU"
"664","II","2","2","H27","1","ECOLI_LSU"
"665","II","2","2","H27","1","ECOLI_LSU"
"666","II","2","2","H27","1","ECOLI_LSU"
"667","II","2","2","H27","1","ECOLI_LSU"
"668","II","2","2","H27","1","ECOLI_LSU"
"669","II","2","2","H27","1","ECOLI_LSU"
"670","II","2","2","H27","1","ECOLI_LSU"
"671","II","2","2","H32","3","ECOLI_LSU"
"672","II","2","2","H32","3","ECOLI_LSU"
"673","II","2","2","H32","3","ECOLI_LSU"
"674","II","2","2","H32","3","ECOLI_LSU"
"675","II","2","2","H32","3","ECOLI_LSU"
"676","II","2","2","H32","3","ECOLI_LSU"
"677","II","2","2","H32","3","ECOLI_LSU"
"678","II","2","2","H32","3","ECOLI_LSU"
"679","II","2","2","H32","3","ECOLI_LSU"
"680","II","2","2","H32","3","ECOLI_LSU"
"681","II","2","2","H32","3","ECOLI_LSU"
"682","II","2","2","H32","3","ECOLI_LSU"
"683","II","2","2","H32","3","ECOLI_LSU"
"684","II","2","2","H33","2","ECOLI_LSU"
"685","II","2","2","H33","2","ECOLI_LSU"
"686","II","2","2","H33","2","ECOLI_LSU"
"687","II","2","2","H33","2","ECOLI_LSU"
"688","II","2","2","H33","2","ECOLI_LSU"
"689","II","2","2","H33","2","ECOLI_LSU"
"690","II","2","2","H33","2","ECOLI_LSU"
"691","II","2","2","H33","2","ECOLI_LSU"
"692","II","2","2","H33","2","ECOLI_LSU"
"693","II","2","2","H33","2","ECOLI_LSU"
"694","II","2","2","H33","2","ECOLI_LSU"
"695","II","2","2","H33","2","ECOLI_LSU"
"696","II","2","2","H33","2","ECOLI_LSU"
"697","II","2","2","H33","2","ECOLI_LSU"
"698","II","2","2","H33","2","ECOLI_LSU"
"699","II","2","2","H34","3","ECOLI_LSU"
"700","II","2","2","H34","3","ECOLI_LSU"
"701","II","2","2","H34","3","ECOLI_LSU"
"702","II","2","2","H34","3","ECOLI_LSU"
"703","II","2","2","H34","3","ECOLI_LSU"
"704","II","2","2","H34","3","ECOLI_LSU"
"705","II","2","2","H34","3","ECOLI_LSU"
"706","II","2","2","H34","3","ECOLI_LSU"
"707","II","2","2","H34","3","ECOLI_LSU"
"708","II","2","2","H34","3","ECOLI_LSU"
"709","II","2","2","H34","3","ECOLI_LSU"
"710","II","2","2","H34","3","ECOLI_LSU"
"711","II","2","2","H34","3","ECOLI_LSU"
"712","II","2","2","H34","3","ECOLI_LSU"
"713","II","2","2","H34","3","ECOLI_LSU"
"714","II","2","2","H34","3","ECOLI_LSU"
"715","II","2","2","H34","3","ECOLI_LSU"
"716","II","2","2","H34","3","ECOLI_LSU"
"717","II","2","2","H34","3","ECOLI_LSU"
"718","II","2","2","H34","3","ECOLI_LSU"
"719","II","2","2","H34","3","ECOLI_LSU"
"720","II","2","2","H34","3","ECOLI_LSU"
"721","II","2","2","H34","3","ECOLI_LSU"
"722","II","2","2","H34","3","ECOLI_LSU"
"723","II","2","2","H34","3","ECOLI_LSU"
"724","II","2","2","H34","3","ECOLI_LSU"
"725","II","2","2","H34","3","ECOLI_LSU"
"726","II","2","2","H34","3","ECOLI_LSU"
"727","II","2","2","H34","3","ECOLI_LSU"
"728","II","2","2","H34","3","ECOLI_LSU"
"729","II","2","2","H34","3","ECOLI_LSU"
"730","II","2","2","H34","3","ECOLI_LSU"
"731","II","2","2","H34","3","ECOLI_LSU"
"732","II","2","2","H34","3","ECOLI_LSU"
"733","II","2","2","H34","3","ECOLI_LSU"
"734","II","2","2","H35","4","ECOLI_LSU"
"735","II","2","2","H35","4","ECOLI_LSU"
"736","II","2","2","H35","4","ECOLI_LSU"
"737","II","2","2","H35","4","ECOLI_LSU"
"738","II","2","2","H35","4","ECOLI_LSU"
"739","II","2","2","H35","4","ECOLI_LSU"
"740","II","2","2","H35","4","ECOLI_LSU"
"741","II","2","2","H35","4","ECOLI_LSU"
"742","II","2","2","H35","4","ECOLI_LSU"
"743","II","2","2","H35","4","ECOLI_LSU"
"744","II","2","2","H35","4","ECOLI_LSU"
"745","II","2","2","H35","4","ECOLI_LSU"
"746","II","2","2","H35","4","ECOLI_LSU"
"747","II","2","2","H35","4","ECOLI_LSU"
"748","II","2","2","H35","4","ECOLI_LSU"
"749","II","2","2","H35","4","ECOLI_LSU"
"750","II","2","2","H35","4","ECOLI_LSU"
"751","II","2","2","H35","4","ECOLI_LSU"
"752","II","2","2","H35","4","ECOLI_LSU"
"753","II","2","2","H35","4","ECOLI_LSU"
"754","II","2","2","H35","4","ECOLI_LSU"
"755","II","2","2","H35","4","ECOLI_LSU"
"756","II","2","2","H35","4","ECOLI_LSU"
"757","II","2","2","H35","4","ECOLI_LSU"
"758","II","2","2","H35","4","ECOLI_LSU"
"759","II","2","2","H35","4","ECOLI_LSU"
"760","II","2","2","H35","4","ECOLI_LSU"
"761","II","2","2","H35","4","ECOLI_LSU"
"762","II","2","2","H35","4","ECOLI_LSU"
"763","II","2","2","H33","2","ECOLI_LSU"
"764","II","2","2","H33","2","ECOLI_LSU"
"765","II","2","2","H33","2","ECOLI_LSU"
"766","II","2","2","H33","2","ECOLI_LSU"
"767","II","2","2","H33","2","ECOLI_LSU"
"768","II","2","2","H33","2","ECOLI_LSU"
"769","II","2","2","H33","2","ECOLI_LSU"
"770","II","2","2","H33","2","ECOLI_LSU"
"771","II","2","2","H33","2","ECOLI_LSU"
"772","II","2","2","H33","2","ECOLI_LSU"
"773","II","2","2","H33","2","ECOLI_LSU"
"774","II","2","2","H33","2","ECOLI_LSU"
"775","II","2","2","H33","2","ECOLI_LSU"
"776","II","2","2","H35a","1","ECOLI_LSU"
"777","II","2","2","H35a","1","ECOLI_LSU"
"778","II","2","2","H35a","1","ECOLI_LSU"
"779","II","2","2","H35a","1","ECOLI_LSU"
"780","II","2","2","H35a","1","ECOLI_LSU"
"781","II","2","2","H35a","1","ECOLI_LSU"
"782","II","2","2","H35a","1","ECOLI_LSU"
"783","II","2","2","H35a","1","ECOLI_LSU"
"784","II","2","2","H35a","1","ECOLI_LSU"
"785","II","2","2","H35a","1","ECOLI_LSU"
"786","II","2","2","H35a","1","ECOLI_LSU"
"787","II","2","2","H35a","1","ECOLI_LSU"
"788","II","2","2","H35a","1","ECOLI_LSU"
"789","II","2","2","H35a","1","ECOLI_LSU"
"790","II","2","2","H32","3","ECOLI_LSU"
"791","II","2","2","H32","3","ECOLI_LSU"
"792","II","2","2","H32","3","ECOLI_LSU"
"793","II","2","2","H32","3","ECOLI_LSU"
"794","II","2","2","H32","3","ECOLI_LSU"
"795","II","2","2","H32","3","ECOLI_LSU"
"796","II","2","2","H32","3","ECOLI_LSU"
"797","II","2","2","H32","3","ECOLI_LSU"
"798","II","2","2","H32","3","ECOLI_LSU"
"799","II","2","2","H32","3","ECOLI_LSU"
"800","II","2","2","H32","3","ECOLI_LSU"
"801","II","2","2","H32","3","ECOLI_LSU"
"802","II","2","2","H32","3","ECOLI_LSU"
"803","II","2","2","H32","3","ECOLI_LSU"
"804","II","2","2","H32","3","ECOLI_LSU"
"805","II","2","2","H32","3","ECOLI_LSU"
"806","II","2","2","H32","3","ECOLI_LSU"
"807","II","2","2","H32","3","ECOLI_LSU"
"808","II","2","2","H32","3","ECOLI_LSU"
"809","II","2","2","H32","3","ECOLI_LSU"
"810","II","2","2","H36","1","ECOLI_LSU"
"811","II","2","2","H36","1","ECOLI_LSU"
"812","II","2","2","H36","1","ECOLI_LSU"
"813","II","2","2","H36","1","ECOLI_LSU"
"814","II","2","2","H36","1","ECOLI_LSU"
"815","II","2","2","H36","1","ECOLI_LSU"
"816","II","2","2","H36","1","ECOLI_LSU"
"817","II","2","2","H36","1","ECOLI_LSU"
"818","II","2","2","H36","1","ECOLI_LSU"
"819","II","2","2","H36","1","ECOLI_LSU"
"820","II","2","2","H36","1","ECOLI_LSU"
"821","II","2","2","H36","1","ECOLI_LSU"
"822","II","2","2","H37","4","ECOLI_LSU"
"823","II","2","2","H37","4","ECOLI_LSU"
"824","II","2","2","H37","4","ECOLI_LSU"
"825","II","2","2","H37","4","ECOLI_LSU"
"826","II","2","2","H37","4","ECOLI_LSU"
"827","II","2","2","H37","4","ECOLI_LSU"
"828","II","2","2","H37","4","ECOLI_LSU"
"829","II","2","2","H37","4","ECOLI_LSU"
"830","II","2","2","H37","4","ECOLI_LSU"
"831","II","2","2","H37","4","ECOLI_LSU"
"832","II","2","2","H37","4","ECOLI_LSU"
"833","II","2","2","H37","4","ECOLI_LSU"
"834","II","2","2","H37","4","ECOLI_LSU"
"835","II","2","2","H37","4","ECOLI_LSU"
"836","II","2","2","H38","2","ECOLI_LSU"
"837","II","2","2","H38","2","ECOLI_LSU"
"838","II","2","2","H38","2","ECOLI_LSU"
"839","II","2","2","H38","2","ECOLI_LSU"
"840","II","2","2","H38","2","ECOLI_LSU"
"841","II","2","2","H38","2","ECOLI_LSU"
"842","II","2","2","H38","2","ECOLI_LSU"
"843","II","2","2","H38","2","ECOLI_LSU"
"844","II","2","2","H38","2","ECOLI_LSU"
"845","II","2","2","H38","2","ECOLI_LSU"
"846","II","2","2","H38","2","ECOLI_LSU"
"847","II","2","2","H38","2","ECOLI_LSU"
"848","II","2","2","H38","2","ECOLI_LSU"
"849","II","2","2","H38","2","ECOLI_LSU"
"850","II","2","2","H38","2","ECOLI_LSU"
"851","II","2","2","H38","2","ECOLI_LSU"
"852","II","2","2","H38","2","ECOLI_LSU"
"853","II","2","2","H38","2","ECOLI_LSU"
"854","II","2","2","H38","2","ECOLI_LSU"
"855","II","2","2","H38","2","ECOLI_LSU"
"856","II","2","2","H38","2","ECOLI_LSU"
"857","II","2","2","H38","2","ECOLI_LSU"
"858","II","2","2","H38","2","ECOLI_LSU"
"859","II","2","2","H38","2","ECOLI_LSU"
"860","II","2","2","H38","2","ECOLI_LSU"
"861","II","2","2","H38","2","ECOLI_LSU"
"862","II","2","2","H38","2","ECOLI_LSU"
"863","II","2","2","H38","2","ECOLI_LSU"
"864","II","2","2","H38","2","ECOLI_LSU"
"865","II","2","2","H38","2","ECOLI_LSU"
"866","II","2","2","H38","2","ECOLI_LSU"
"867","II","2","2","H38","2","ECOLI_LSU"
"868","II","2","2","H38","2","ECOLI_LSU"
"869","II","2","2","H38","2","ECOLI_LSU"
"870","II","2","2","H38","2","ECOLI_LSU"
"871","II","2","2","H38","2","ECOLI_LSU"
"872","II","2","2","H38","2","ECOLI_LSU"
"873","II","2","2","H38","2","ECOLI_LSU"
"874","II","2","2","H38","2","ECOLI_LSU"
"875","II","2","2","H38","2","ECOLI_LSU"
"876","II","2","2","H38","2","ECOLI_LSU"
"877","II","2","2","H38","2","ECOLI_LSU"
"878","II","2","2","H38","2","ECOLI_LSU"
"879","II","2","2","H38","2","ECOLI_LSU"
"880","II","2","2","H38","2","ECOLI_LSU"
"881","II","2","2","H38","2","ECOLI_LSU"
"882","II","2","2","H38","2","ECOLI_LSU"
"883","II","2","2","H38","2","ECOLI_LSU"
"884","II","2","2","H38","2","ECOLI_LSU"
"885","II","2","2","H38","2","ECOLI_LSU"
"886","II","2","2","H38","2","ECOLI_LSU"
"887","II","2","2","H38","2","ECOLI_LSU"
"888","II","2","2","H38","2","ECOLI_LSU"
"889","II","2","2","H38","2","ECOLI_LSU"
"890","II","2","2","H38","2","ECOLI_LSU"
"891","II","2","2","H38","2","ECOLI_LSU"
"892","II","2","2","H38","2","ECOLI_LSU"
"893","II","2","2","H38","2","ECOLI_LSU"
"894","II","2","2","H38","2","ECOLI_LSU"
"895","II","2","2","H38","2","ECOLI_LSU"
"896","II","2","2","H38","2","ECOLI_LSU"
"897","II","2","2","H38","2","ECOLI_LSU"
"898","II","2","2","H38","2","ECOLI_LSU"
"899","II","2","2","H38","2","ECOLI_LSU"
"900","II","2","2","H38","2","ECOLI_LSU"
"901","II","2","2","H38","2","ECOLI_LSU"
"902","II","2","2","H38","2","ECOLI_LSU"
"903","II","2","2","H38","2","ECOLI_LSU"
"904","II","2","2","H38","2","ECOLI_LSU"
"905","II","2","2","H38","2","ECOLI_LSU"
"906","II","2","2","H38","2","ECOLI_LSU"
"907","II","2","2","H38","2","ECOLI_LSU"
"908","II","2","2","H38","2","ECOLI_LSU"
"909","II","2","2","H38","2","ECOLI_LSU"
"910","II","2","2","H38","2","ECOLI_LSU"
"911","II","2","2","H38","2","ECOLI_LSU"
"912","II","2","2","H38","2","ECOLI_LSU"
"913","II","2","2","H38","2","ECOLI_LSU"
"914","II","2","2","H38","2","ECOLI_LSU"
"915","II","2","2","H38","2","ECOLI_LSU"
"916","II","2","2","H38","2","ECOLI_LSU"
"917","II","2","2","H38","2","ECOLI_LSU"
"918","II","2","2","H38","2","ECOLI_LSU"
"919","II","2","2","H38","2","ECOLI_LSU"
"920","II","2","2","H38","2","ECOLI_LSU"
"921","II","2","2","H38","2","ECOLI_LSU"
"922","II","2","2","H38","2","ECOLI_LSU"
"923","II","2","2","H38","2","ECOLI_LSU"
"924","II","2","2","H38","2","ECOLI_LSU"
"925","II","2","2","H38","2","ECOLI_LSU"
"926","II","2","2","H38","2","ECOLI_LSU"
"927","II","2","2","H38","2","ECOLI_LSU"
"928","II","2","2","H38","2","ECOLI_LSU"
"929","II","2","2","H38","2","ECOLI_LSU"
"930","II","2","2","H38","2","ECOLI_LSU"
"931","II","2","2","H38","2","ECOLI_LSU"
"932","II","2","2","H38","2","ECOLI_LSU"
"933","II","2","2","H38","2","ECOLI_LSU"
"934","II","2","2","H38","2","ECOLI_LSU"
"935","II","2","2","H38","2","ECOLI_LSU"
"936","II","2","2","H38","2","ECOLI_LSU"
"937","II","2","2","H38","2","ECOLI_LSU"
"938","II","2","2","H38","2","ECOLI_LSU"
"939","II","2","2","H38","2","ECOLI_LSU"
"940","II","2","2","H38","2","ECOLI_LSU"
"941","II","2","2","H38","2","ECOLI_LSU"
"942","II","2","2","H38","2","ECOLI_LSU"
"943","II","2","2","H39","3","ECOLI_LSU"
"944","II","2","2","H39","3","ECOLI_LSU"
"945","II","2","2","H39","3","ECOLI_LSU"
"946","II","2","2","H39","3","ECOLI_LSU"
"947","II","2","2","H39","3","ECOLI_LSU"
"948","II","2","2","H39","3","ECOLI_LSU"
"949","II","2","2","H39","3","ECOLI_LSU"
"950","II","2","2","H39","3","ECOLI_LSU"
"951","II","2","2","H39","3","ECOLI_LSU"
"952","II","2","2","H39","3","ECOLI_LSU"
"953","II","2","2","H39","3","ECOLI_LSU"
"954","II","2","2","H39","3","ECOLI_LSU"
"955","II","2","2","H39","3","ECOLI_LSU"
"956","II","2","2","H39","3","ECOLI_LSU"
"957","II","2","2","H39","3","ECOLI_LSU"
"958","II","2","2","H39","3","ECOLI_LSU"
"959","II","2","2","H39","3","ECOLI_LSU"
"960","II","2","2","H39","3","ECOLI_LSU"
"961","II","2","2","H39","3","ECOLI_LSU"
"962","II","2","2","H39","3","ECOLI_LSU"
"963","II","2","2","H39","3","ECOLI_LSU"
"964","II","2","2","H39","3","ECOLI_LSU"
"965","II","2","2","H39","3","ECOLI_LSU"
"966","II","2","2","H39","3","ECOLI_LSU"
"967","II","2","2","H39","3","ECOLI_LSU"
"968","II","2","2","H39","3","ECOLI_LSU"
"969","II","2","2","H39","3","ECOLI_LSU"
"970","II","2","2","H39","3","ECOLI_LSU"
"971","II","2","2","H39","3","ECOLI_LSU"
"972","II","2","2","H39","3","ECOLI_LSU"
"973","II","2","2","H39","3","ECOLI_LSU"
"974","II","2","2","H40","2","ECOLI_LSU"
"975","II","2","2","H40","2","ECOLI_LSU"
"976","II","2","2","H40","2","ECOLI_LSU"
"977","II","2","2","H40","2","ECOLI_LSU"
"978","II","2","2","H40","2","ECOLI_LSU"
"979","II","2","2","H40","2","ECOLI_LSU"
"980","II","2","2","H40","2","ECOLI_LSU"
"981","II","2","2","H40","2","ECOLI_LSU"
"982","II","2","2","H40","2","ECOLI_LSU"
"983","II","2","2","H40","2","ECOLI_LSU"
"984","II","2","2","H40","2","ECOLI_LSU"
"985","II","2","2","H40","2","ECOLI_LSU"
"986","II","2","2","H40","2","ECOLI_LSU"
"987","II","2","2","H40","2","ECOLI_LSU"
"988","II","2","2","H40","2","ECOLI_LSU"
"989","II","2","2","H40","2","ECOLI_LSU"
"990","II","2","2","H40","2","ECOLI_LSU"
"991","II","2","2","H41","1","ECOLI_LSU"
"992","II","2","2","H41","1","ECOLI_LSU"
"993","II","2","2","H41","1","ECOLI_LSU"
"994","II","2","2","H41","1","ECOLI_LSU"
"995","II","2","2","H41","1","ECOLI_LSU"
"996","II","2","2","H41","1","ECOLI_LSU"
"997","II","2","2","H41","1","ECOLI_LSU"
"998","II","2","2","H41","1","ECOLI_LSU"
"999","II","2","2","H41","1","ECOLI_LSU"
"1000","II","2","2","H41","1","ECOLI_LSU"
"1001","II","2","2","H41","1","ECOLI_LSU"
"1002","II","2","2","H41","1","ECOLI_LSU"
"1003","II","2","2","H41","1","ECOLI_LSU"
"1004","II","2","2","H41","1","ECOLI_LSU"
"1005","II","2","2","H41","1","ECOLI_LSU"
"1006","II","2","2","H41","1","ECOLI_LSU"
"1007","II","2","2","H41","1","ECOLI_LSU"
"1008","II","2","2","H41","1","ECOLI_LSU"
"1009","II","2","2","H41","1","ECOLI_LSU"
"1010","II","2","2","H41","1","ECOLI_LSU"
"1011","II","2","2","H41","1","ECOLI_LSU"
"1012","II","2","2","H41","1","ECOLI_LSU"
"1013","II","2","2","H41","1","ECOLI_LSU"
"1014","II","2","2","H41","1","ECOLI_LSU"
"1015","II","2","2","H41","1","ECOLI_LSU"
"1016","II","2","2","H41","1","ECOLI_LSU"
"1017","II","2","2","H41","1","ECOLI_LSU"
"1018","II","2","2","H41","1","ECOLI_LSU"
"1019","II","2","2","H41","1","ECOLI_LSU"
"1020","II","2","2","H41","1","ECOLI_LSU"
"1021","II","2","2","H41","1","ECOLI_LSU"
"1022","II","2","2","H41","1","ECOLI_LSU"
"1023","II","2","2","H41","1","ECOLI_LSU"
"1024","II","2","2","H41","1","ECOLI_LSU"
"1025","II","2","2","H41","1","ECOLI_LSU"
"1026","II","2","2","H42","2","ECOLI_LSU"
"1027","II","2","2","H42","2","ECOLI_LSU"
"1028","II","2","2","H42","2","ECOLI_LSU"
"1029","II","2","2","H42","2","ECOLI_LSU"
"1030","II","2","2","H42","2","ECOLI_LSU"
"1031","II","2","2","H42","2","ECOLI_LSU"
"1032","II","2","2","H42","2","ECOLI_LSU"
"1033","II","2","2","H42","2","ECOLI_LSU"
"1034","II","2","2","H42","2","ECOLI_LSU"
"1035","II","2","2","H42","2","ECOLI_LSU"
"1036","II","2","2","H42","2","ECOLI_LSU"
"1037","II","2","2","H42","2","ECOLI_LSU"
"1038","II","2","2","H42","2","ECOLI_LSU"
"1039","II","2","2","H42","2","ECOLI_LSU"
"1040","II","2","2","H42","2","ECOLI_LSU"
"1041","II","2","2","H42","2","ECOLI_LSU"
"1042","II","2","2","H42","2","ECOLI_LSU"
"1043","II","2","2","H42","2","ECOLI_LSU"
"1044","II","2","2","H42","2","ECOLI_LSU"
"1045","II","2","2","H42","2","ECOLI_LSU"
"1046","II","2","2","H42","2","ECOLI_LSU"
"1047","II","2","2","H42","2","ECOLI_LSU"
"1048","II","2","2","H42","2","ECOLI_LSU"
"1049","II","2","2","H42","2","ECOLI_LSU"
"1050","II","2","2","H42","2","ECOLI_LSU"
"1051","II","2","2","H42","2","ECOLI_LSU"
"1052","II","2","2","H42","2","ECOLI_LSU"
"1053","II","2","2","H42","2","ECOLI_LSU"
"1054","II","2","2","H42","2","ECOLI_LSU"
"1055","II","2","2","H42","2","ECOLI_LSU"
"1056","II","2","2","H42","2","ECOLI_LSU"
"1057","II","2","2","H43","4","ECOLI_LSU"
"1058","II","2","2","H43","4","ECOLI_LSU"
"1059","II","2","2","H43","4","ECOLI_LSU"
"1060","II","2","2","H43","4","ECOLI_LSU"
"1061","II","2","2","H43","4","ECOLI_LSU"
"1062","II","2","2","H43","4","ECOLI_LSU"
"1063","II","2","2","H43","4","ECOLI_LSU"
"1064","II","2","2","H43","4","ECOLI_LSU"
"1065","II","2","2","H43","4","ECOLI_LSU"
"1066","II","2","2","H43","4","ECOLI_LSU"
"1067","II","2","2","H43","4","ECOLI_LSU"
"1068","II","2","2","H43","4","ECOLI_LSU"
"1069","II","2","2","H43","4","ECOLI_LSU"
"1070","II","2","2","H43","4","ECOLI_LSU"
"1071","II","2","2","H43","4","ECOLI_LSU"
"1072","II","2","2","H43","4","ECOLI_LSU"
"1073","II","2","2","H43","4","ECOLI_LSU"
"1074","II","2","2","H43","4","ECOLI_LSU"
"1075","II","2","2","H43","4","ECOLI_LSU"
"1076","II","2","2","H43","4","ECOLI_LSU"
"1077","II","2","2","H43","4","ECOLI_LSU"
"1078","II","2","2","H43","4","ECOLI_LSU"
"1079","II","2","2","H43","4","ECOLI_LSU"
"1080","II","2","2","H43","4","ECOLI_LSU"
"1081","II","2","2","H43","4","ECOLI_LSU"
"1082","II","2","2","H43a","1","ECOLI_LSU"
"1083","II","2","2","H43a","1","ECOLI_LSU"
"1084","II","2","2","H43a","1","ECOLI_LSU"
"1085","II","2","2","H43a","1","ECOLI_LSU"
"1086","II","2","2","H43a","1","ECOLI_LSU"
"1087","II","2","2","H44","3","ECOLI_LSU"
"1088","II","2","2","H44","3","ECOLI_LSU"
"1089","II","2","2","H44","3","ECOLI_LSU"
"1090","II","2","2","H44","3","ECOLI_LSU"
"1091","II","2","2","H44","3","ECOLI_LSU"
"1092","II","2","2","H44","3","ECOLI_LSU"
"1093","II","2","2","H44","3","ECOLI_LSU"
"1094","II","2","2","H44","3","ECOLI_LSU"
"1095","II","2","2","H44","3","ECOLI_LSU"
"1096","II","2","2","H44","3","ECOLI_LSU"
"1097","II","2","2","H44","3","ECOLI_LSU"
"1098","II","2","2","H44","3","ECOLI_LSU"
"1099","II","2","2","H44","3","ECOLI_LSU"
"1100","II","2","2","H44","3","ECOLI_LSU"
"1101","II","2","2","H44","3","ECOLI_LSU"
"1102","II","2","2","H44","3","ECOLI_LSU"
"1103","II","2","2","H42","2","ECOLI_LSU"
"1104","II","2","2","H42","2","ECOLI_LSU"
"1105","II","2","2","H42","2","ECOLI_LSU"
"1106","II","2","2","H42","2","ECOLI_LSU"
"1107","II","2","2","H42","2","ECOLI_LSU"
